Product URL,Product Title,Product Price,MRP Price,Discount Percentage,Best Sellers Rank,Date First Available,Packer,Importer,ASIN,Customer Reviews,Item Weight,Item Dimensions,Net Quantity,Generic Name,Brand,Model,Capacity,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Colour,Voltage,Wattage,Fuel Type,Door Orientation,Material,Included Components,Batteries Included,Batteries Required,Country of Origin,Rating,Rating Count
https://www.amazon.in/IFB-Convection-Microwave-30SC4-Metallic/dp/B00OLUNDTK/ref=sr_1_23?keywords=microwaves&qid=1687800954&sr=8-23,"IFB 30 L Convection Microwave Oven (30SC4, Metallic Silver, with Starter Kit)",13990,17990,22,"#37,604 in Home & Kitchen (See Top 100 in Home & Kitchen)  #41 in Microwave Ovens",17-Oct-14,"IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com","IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com",B00OLUNDTK,"4.3  4.3 out of 5 stars    
    1,279 ratings   


 4.3 out of 5 stars",18 kg 400 g,43.8 x 53.9 x 30 Centimeters,1 Count,Microwave Ovens,IFB,30SC4,30,Countertop,30SC4,"101 Auto Cook Menus, Steam Clean, Deodorize, Timer option, Auto Reheat, Digital Clock, Power Save, Keep Warm, Overheating Protection, Sensor Malfunction Protection, Express Cooking",Convection,,Silver,230 Volts,800 Watts,,Left,Stainless Steel,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",No,No,China,4.3,1279
https://www.amazon.in/Panasonic-Convection-Microwave-NN-CT645BFDG-Black/dp/B016D4KCA4/ref=sr_1_24?keywords=microwaves&qid=1687800954&sr=8-24,"Panasonic 27L Convection Microwave Oven(NN-CT645BFDG,,Black Mirror, 360° Heat Wrap, Magic Grill)",11490,16190,29,"#8,780 in Home & Kitchen (See Top 100 in Home & Kitchen)  #17 in Microwave Ovens",09-Oct-15,Panasonic,Panasonic,B016D4KCA4,"4.5  4.5 out of 5 stars    
    1,393 ratings   


 4.5 out of 5 stars",4 kg 500 g,2.02 x 1.68 x 1.2 Meters,1 set,,Panasonic,NN-CT645BFDG,27,Countertop,NN-CT645BFDG,Auto_cook,Convection,,Black,,800 Watts,,Left,,1,No,No,Thailand,4.5,1393
https://www.amazon.in/LG-Convection-Microwave-MC3286BRUM-Black/dp/B01LWE0QJK/ref=sr_1_25?keywords=microwaves&qid=1687800954&sr=8-25,"LG 32 L Convection Microwave Oven (MC3286BRUM, Black)",17990,23999,25,"#4,621 in Home & Kitchen (See Top 100 in Home & Kitchen)  #9 in Microwave Ovens",09-Sep-16,,,B01LWE0QJK,"4.4  4.4 out of 5 stars    
    2,276 ratings   


 4.4 out of 5 stars",22 kg 600 g,53 x 31.5 x 52 Centimeters,,Microwave Oven,LG,MC3286BRUM,32,Countertop,MC3286BRUM,"Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable",Convection,,Black,230 Volts,2500 Watts,,Left,ABS,"Microwave oven, Owner's manual, Recipe manual, Cook book, Shelf, Milk container, Rotisserie bar and handle, Glass tray and tawa and Rotating ring",No,No,,4.4,2276
https://www.amazon.in/IFB-Litre-Microwave-20PM-MEC2B-Mechanical/dp/B09SF79M6Q/ref=sr_1_26?keywords=microwaves&qid=1687800954&sr=8-26,"IFB 20 Litre Solo Microwave Oven (20PM-MEC2B, Mechanical Knob,Black)",6240,7290,14,"#9,452 in Home & Kitchen (See Top 100 in Home & Kitchen)  #19 in Microwave Ovens",09-Feb-22,"IFB Industries Ltd , 14 Taratola Road, Kolkata, India","IFB Industries, Verna Industrial Estate, Goa - 403722",B09SF79M6Q,"4.2  4.2 out of 5 stars    
    142 ratings   


 4.2 out of 5 stars",8 kg,36.5 x 45.2 x 26.2 Centimeters,1 count,Solo Microwave Oven,IFB,IFB 20PM-MEC2B,20,Countertop,20PM-MEC2B,"Anti bacterial cavity, Auto Defrost, Overheating Protection, Timer Option",,,Black,230 Volts,1200 Watts,Electric,Left,Stainless Steel,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",No,No,China,4.2,142
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzE4NDYxMTk0ODIzODc3OjE2ODc4MDA5NTQ6c3BfbXRmOjIwMTIyMzcwNTQ1Mjk4OjowOjo&url=2FSamsung-Convection-Microwave-CE73JD-B1-XTL2Fdp2FB09XBLS8XY2Fref3Dsr_1_27_sspa3Fkeywords3Dmicrowaves26qid3D168780095426sr3D8-27-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 21 L Convection Microwave Oven (CE73JD-B1/XTL, Black)",9990,12990,23,"#4,520 in Home & Kitchen (See Top 100 in Home & Kitchen)  #8 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBLS8XY,"4.3  4.3 out of 5 stars    
    2,567 ratings   


 4.3 out of 5 stars",15 kg,44.4 x 48.9 x 28.2 Centimeters,1 Pack,Convection Microwave Oven,Samsung,CE73JD-B1/XTL,21,Freestanding,GIANT,Auto Cook,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,800 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Quick Guide Label",,No,Malaysia,4.3,2567
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzE4NDYxMTk0ODIzODc3OjE2ODc4MDA5NTQ6c3BfbXRmOjIwMDYwMzI2MjI0NTk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025VP-TL2Fdp2FB09XBPGYV82Fref3Dsr_1_28_sspa3Fkeywords3Dmicrowaves26qid3D168780095426sr3D8-28-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025VP/TL, Black with Magnolia Pattern, Slim Fry)",14790,20990,30,"#13,073 in Home & Kitchen (See Top 100 in Home & Kitchen)  #25 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBPGYV8,"4.4  4.4 out of 5 stars    
    660 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Pack,Convection Microwave Oven,Samsung,MC28A5025VP/TL,28,Freestanding,MW5000H,Defrost,"Grill, Microwave, Convection",,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Multi Spit, Quick Guide Label",,No,Malaysia,4.4,660
https://www.amazon.in/Godrej-GMX-519-White-Rose/dp/B075V4N1CJ/ref=sr_1_30?keywords=microwaves&qid=1687800954&sr=8-30,"Godrej 19 L Convection Microwave Oven (GMX 519 CP1 PZ, White Rose)",,,,"#22,258 in Home & Kitchen (See Top 100 in Home & Kitchen)  #34 in Microwave Ovens",09-Oct-17,,"Godrej & Boyce Mfg. Co. Ltd., Pirojshanagar, Vikhroli (W), Mumbai - 400 079, Contact: 18002095511",B075V4N1CJ,"4.3  4.3 out of 5 stars    
    1,123 ratings   


 4.3 out of 5 stars",15 kg,32 x 43 x 24 Centimeters,1 count,Cooking,Godrej,GMX 519 CP1 PZ - White Rose,19,Countertop,52141502SD00062,Auto_cook,Convection,,White Rose,230 Volts,800 Watts,Electric,Left,Stainless Steel,"Microwave oven, Glass turn table, Roller ring, Grill stand and User manual with warranty card",No,No,,4.3,1123
https://www.amazon.in/Panasonic-Convection-Microwave-NN-CT353BFDG-Mirror/dp/B00KPSSPZY/ref=sr_1_31?keywords=microwaves&qid=1687800954&sr=8-31,"Panasonic 23L Convection Microwave Oven(NN-CT353BFDG,Black Mirror, 360° Heat Wrap, Magic Grill)",10290,14990,31,"#6,022 in Home & Kitchen (See Top 100 in Home & Kitchen)  #13 in Microwave Ovens",02-Jun-14,Panasonic,Panasonic,B00KPSSPZY,"4.5  4.5 out of 5 stars    
    1,439 ratings   


 4.5 out of 5 stars",2 kg 630 g,190 x 115 x 135 Centimeters,1 set,,Panasonic,NN-CT353BFDG,23,Countertop,NN-CT353BFDG,Auto_cook,Convection,,Black,,800 Watts,,Left,,1,No,No,Thailand,4.5,1439
https://www.amazon.in/IFB-Convection-Microwave-30FRC2-Pattern/dp/B016XZP3DY/ref=sr_1_32?keywords=microwaves&qid=1687800954&sr=8-32,"IFB 30 L Convection Microwave Oven (30FRC2, Floral Pattern & Black, With Starter Kit)",15990,20990,24,"#7,596 in Home & Kitchen (See Top 100 in Home & Kitchen)  #15 in Microwave Ovens",21-Oct-15,"IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com","IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com",B016XZP3DY,"4.4  4.4 out of 5 stars    
    2,837 ratings   


 4.4 out of 5 stars",19 kg 300 g,44 x 53.9 x 30 Centimeters,1 Count,Microwave Oven,IFB,30FRC2,30,Countertop,NEPTUNE VX,"101 Auto Cook Menus, Steam Clean, Disinfect, Deodorize, Timer option, Digital Clock, Power Save, Keep Warm, Overheating Protection, Sensor Malfunction Protection",Convection,,Black,230 Volts,800 Watts,,Left,Metal,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",No,No,China,4.4,2837
https://www.amazon.in/LG-Solo-Microwave-MS4295DIS-Black/dp/B079T5S9KQ/ref=sr_1_33?keywords=microwaves&qid=1687800954&sr=8-33,"LG 42 L Solo Microwave Oven (MS4295DIS, Black)",7099,,,"#28,072 in Home & Kitchen (See Top 100 in Home & Kitchen)  #37 in Microwave Ovens",13-Feb-18,"LG ELECTRONICS INC,TIANJIN APPLIANCE CO., LTD.","LG ELECTRONICS INC,TIANJIN APPLIANCE CO., LTD.",B079T5S9KQ,"4.3  4.3 out of 5 stars    
    529 ratings   


 4.3 out of 5 stars",11 kg,23 x 27.7 x 58.1 Centimeters,1 set,,LG,MS4295DIS,42,Freestanding,MS4295DIS,"Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Timer, Turntable,Self-cleaning",Solo,,Black,220 Volts,1350 Watts,Electric,Left,Stainless Steel,1,No,No,,4.3,529
https://www.amazon.in/IFB-Convection-Microwave-20SC2-Metallic/dp/B00A7PGI18/ref=sr_1_34?keywords=microwaves&qid=1687800954&sr=8-34,"IFB 20 L Convection Microwave Oven (20SC2, Metallic Silver, With Starter Kit)",11302,14490,22,"#8,070 in Home & Kitchen (See Top 100 in Home & Kitchen)  #1 in Combination Convection & Microwave Ovens",15-Nov-12,"IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com","IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com",B00A7PGI18,"4.3  4.3 out of 5 stars    
    4,898 ratings   


 4.3 out of 5 stars",15 kg 100 g,39 x 45.2 x 26.2 Centimeters,1 Count,Microwave Oven,IFB,20SC2,20,Countertop,20SC2,"Auto Cook, Anti Bacterial Cavity, Self-Cleaning, Timer, Turntable, Overheating Protection, 24 Standard Menus, Auto Defrost",Convection,Ceramic,Silver,230 Volts (AC),800 Watts,Electric,Left,Glass,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",No,No,China,4.3,4898
https://www.amazon.in/Samsung-Convection-Microwave-MC32A7035CT-TL/dp/B09RB1DDZ2/ref=sr_1_35?keywords=microwaves&qid=1687800954&sr=8-35,"Samsung 32 L Convection Microwave Oven (MC32A7035CT/TL, Neo stainless silver, SlimFry)",16990,20000,15,"#11,506 in Home & Kitchen (See Top 100 in Home & Kitchen)  #21 in Microwave Ovens",27-Jan-22,"Samsun Electronics (M) SDN BHD LOT 2, North Klang Straits, Area 21, Industrial Park, 42000 Port Klang, Selangor Darul, Ehsan, West Malaysia, Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG","Samsung India Electronics Pvt. Ltd., 6th Floor, DLF Centre, Sansad Marg, New Delhi - 110001 Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)",B09RB1DDZ2,"4.4  4.4 out of 5 stars    
    1,623 ratings   


 4.4 out of 5 stars",20 kg,50.6 x 52.3 x 30.9 Centimeters,1 Case,Convection Microwave Oven,Samsung,MC32A7035CT/TL,32,Countertop,92798458,Auto Cook,Convection,Ceramic,Silver,230 Volts,900 Watts,Electric,Left,Stainless Steel,"Quick Guide Label, Glass Turntable, Wire Rack, Crusty Plate",,No,Malaysia,4.4,1623
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzE4NDYxMTk0ODIzODc3OjE2ODc4MDA5NTQ6c3BfYnRmOjIwMDc2NjY5NzIwMzk4OjowOjo&url=2FPanasonic-Solo-Microwave-NN-SM25JBFDG-Black2Fdp2FB08DYCWC9R2Fref3Dsr_1_37_sspa3Fkeywords3Dmicrowaves26qid3D168780095426sr3D8-37-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",5490,6790,19,"#2,518 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2 in Solo Microwaves",30-Jul-20,"Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana","Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana",B08DYCWC9R,"4.4  4.4 out of 5 stars    
    2,586 ratings   


 4.4 out of 5 stars",10 kg 500 g,44 x 34 x 26 Centimeters,1 count,Microwave Ovens,Panasonic,NN-SM25JBFDG,20,Countertop,NN-SM25JBFDG,Auto_cook,Solo,,Black,230 Volts,800 Watts,Electric,Left,Stainless Steel,"User Manual, Warranty Card",,No,Thailand,4.4,2586
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzE4NDYxMTk0ODIzODc3OjE2ODc4MDA5NTQ6c3BfYnRmOjIwMTIwMDI2ODc4ODk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025QB-TL2Fdp2FB0BKKL48P32Fref3Dsr_1_38_sspa3Fkeywords3Dmicrowaves26qid3D168780095426sr3D8-38-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025QB/TL, Black with Pattern, slimfry)",15990,20990,24,"#636,696 in Home & Kitchen (See Top 100 in Home & Kitchen)  #196 in Microwave Ovens",19-Oct-22,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B0BKKL48P3,,17 kg 500 g,47.4 x 51.7 x 31 Centimeters,1 Count,MWO,Samsung,MC28A5025QB/TL,28,Countertop,MC28A5025QB/TL,"Various Cooking Mode, Preheat, Eco Mode, Slimfry, Child Safety Lock",Convection,Ceramic,Black,230 Volts,2900 Watts,Electric,Left,Ceramic,"Microwave oven, Wire rack and Quick guide label",No,No,Malaysia,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDA2NzkxMzg4ODg1NjI5OjE2ODc4MDA5NTU6c3BfYXRmX25leHQ6MjAwNjAzMjYyMjQ0OTg6OjA6Og&url=2FSamsung-Convection-Microwave-CE1041DSB3-TL2Fdp2FB09VH1Q7CM2Fref3Dsr_1_33_sspa3Fkeywords3Dmicrowaves26qid3D168780095526sr3D8-33-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,"Samsung 28 L Convection Microwave Oven (CE1041DSB3/TL, Black, SlimFry)",12390,16990,27,"#4,013 in Home & Kitchen (See Top 100 in Home & Kitchen)  #7 in Microwave Ovens",14-Mar-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09VH1Q7CM,"4.4  4.4 out of 5 stars    
    7,796 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Case,Convection Microwave Oven,Samsung,CE1041DSB3/TL,28,Freestanding,VG-SCLA00G/XL,Defrost,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Quick Guide Label",No,No,Malaysia,4.4,7796
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDA2NzkxMzg4ODg1NjI5OjE2ODc4MDA5NTU6c3BfYXRmX25leHQ6MjAwNDYxNDg5NzQ5OTg6OjA6Og&url=2FAmazonBasics-20-Solo-Microwave-Black2Fdp2FB07RR5G1WS2Fref3Dsr_1_34_sspa3Fkeywords3Dmicrowaves26qid3D168780095526sr3D8-34-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,AmazonBasics 20 L Solo Microwave (Black),4490,8999,50,"#59,873 in Home & Kitchen (See Top 100 in Home & Kitchen)  #49 in Microwave Ovens",12-Sep-19,,"Cloudtail India Private Limited, Ground Floor, Rear Portion, H-9, Block B-1, Mohan Cooperative Industrial Area, Mathura Road, New Delhi-110044",B07RR5G1WS,"4.1  4.1 out of 5 stars    
    863 ratings   


 4.1 out of 5 stars",10 kg 800 g,,,,Amazon Basics,AB2019001,20,Countertop,AB2019001,Defrost,Solo,,Black,,800 Watts,,Left,,,,No,China,4.1,863
https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJ2887BFUM/dp/B09M7DH9LJ/ref=sr_1_35?keywords=microwaves&qid=1687800955&sr=8-35,"LG 28 L Charcoal Convection Microwave Oven (MJ2887BFUM, Black)",24840,,,"#9,687 in Home & Kitchen (See Top 100 in Home & Kitchen)  #20 in Microwave Ovens",18-Nov-21,"LG Electronics India Pvt. Ltd., LG Electronics, Udyog Vihar, Surajpur Kasna Road-201306, LG Electronics India Pvt. Ltd., LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999","A-24/6, Mohan Cooperative Ind. Estate, Mathura Road, New Delhi-110044",B09M7DH9LJ,"4.4  4.4 out of 5 stars    
    2,762 ratings   


 4.4 out of 5 stars",18 kg 800 g,51 x 51 x 30.5 Centimeters,1 Piece,Convection Microwave Oven,LG,MJ2887BFUM,28,Countertop,2l2X0503,"Auto Cook, Timer, Defrost, Turntable, Steam clean",Convection,Charcoal Heater,Black,230 Volts,900 Watts,Electric,Right,"Stainless Steel, Glass",1U Microwave Oven; 1U Glass Tray; 1U Rotating Ring; 1U Owner’s Manual,No,No,,4.4,2762
https://www.amazon.in/IFB-Convection-Microwave-25BC3-Black/dp/B008A6THZU/ref=sr_1_36?keywords=microwaves&qid=1687800955&sr=8-36,"IFB 25 L Convection Microwave Oven (25BC3, Black, Oil Free Cooking, With Starter Kit)",11190,,,"#31,421 in Home & Kitchen (See Top 100 in Home & Kitchen)  #39 in Microwave Ovens",08-Jul-14,"IFB Industries Ltd, Verna, Goa","IFB Industries Ltd, Verna, Goa",B008A6THZU,"4.3  4.3 out of 5 stars    
    1,536 ratings   


 4.3 out of 5 stars",16 kg,31 x 42.2 x 21.2 Centimeters,1 Count,Microwave Oven,IFB,25BC3,25,Countertop,8.90329E+12,"101 Standard Menus, Steam Clean, Deodorize, Keep Warm, Power Save, Timer option, Power Save, Overheating Protection, Sensor Malfunction Protection",Convection,,Black,220 Volts,230,,Left,Stainless Steel,"Microwave, Glass Turnable tray, Grill",,No,,4.3,1536
https://www.amazon.in/Haier-Convection-Microwave-HIL22ECCFSD-Pattern/dp/B0BR5QFTF4/ref=sr_1_37?keywords=microwaves&qid=1687800955&sr=8-37,"Haier 22L Convection Microwave (HIL22ECCFSD, Black, Floral Pattern)",,,,"#83,998 in Home & Kitchen (See Top 100 in Home & Kitchen)  #57 in Microwave Ovens",27-Dec-22,"GUANGDONG MIDEA KITCHEN APPLIANCES MANUFACTURING CO., LTD. NO. 6, YONGAN ROAD, BEIJIAO, SHUNDE, FOSHAN, GUANGDONG, P.R. CHINA, PIN 528311","Haier Appliance India Pvt Ltd, Building No:1, Okhla Industrial Estate, Phase-3, New Delhi 110020",B0BR5QFTF4,"4.1  4.1 out of 5 stars    
    572 ratings   


 4.1 out of 5 stars",14 kg 500 g,45.6 x 51.7 x 33.2 Centimeters,1 Count,Microwave Oven,Haier,HIL22ECCFSD,22,Countertop,TD0042712,"Tadka Curry, Child Lock, Defrost, Paneer/Ghee, Control Panel Lock",Convection,Quartz Tube,22L - Black,,1300 Watts,,Left,"Stainless Steel, Glass, Metal","Microwave Rack, Roller Ring",,No,,4.1,572
https://www.amazon.in/LG-Convection-Microwave-MC2146BV-Black/dp/B06XK8RY1Q/ref=sr_1_38?keywords=microwaves&qid=1687800955&sr=8-38,"LG 21 L Convection Microwave Oven (MC2146BV, Black)",10590,14499,27,"#29,893 in Home & Kitchen (See Top 100 in Home & Kitchen)  #38 in Microwave Ovens",14-Mar-17,"Packer Name ltd., Street No. 24/4, New Delhi, India - 110011, Contact: +91-221-000-2400, service@packer.com",,B06XK8RY1Q,"4.4  4.4 out of 5 stars    
    905 ratings   


 4.4 out of 5 stars",18 kg 600 g,46 x 25.5 x 44.5 Centimeters,1 count,Microwave Ovens,LG,MC2146BV.DBKQILN,21,Countertop,MC2146BV.DBKQILN,"Programmable, Auto_cook, Defrost, Interior_light, Timer,Turntable, Control_panel_lock, Self-cleaning,",Convection,,Black,,1860 Watts,,Left,,"21L Capacity: Suitable for bachelors or small families;Convection: Can be used for baking along with grilling, reheating, defrosting and cooking;Warranty: 1 year on product;Brand does NOT provide starter kit with this product;151 auto cook;Qaurtz heater",No,No,India,4.4,905
https://www.amazon.in/LG-Convection-Microwave-MC2886BPUM-Black/dp/B07SBJB18D/ref=sr_1_39?keywords=microwaves&qid=1687800955&sr=8-39,"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)",15499,21799,29,"#95,053 in Home & Kitchen (See Top 100 in Home & Kitchen)  #61 in Microwave Ovens",24-May-19,"LG Electronics India Pvt. Ltd. | Plot No. A5, MIDC Ranjangaon, Tal. Shirur, Pune - 412220 | serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999 | SMS : 5757554","LG Electronics India Pvt. Ltd. A Wing (3rd Floor), D-3, District Center, Saket, New Delhi-110017 | serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999 | SMS : 5757554",B07SBJB18D,"4.4  4.4 out of 5 stars    
    379 ratings   


 4.4 out of 5 stars",190 g,34 x 48 x 183 Millimeters,1 count,Microwave Ovens,LG,MC2886BPUM,28,Freestanding,MC2886BPUM,"Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable",Convection,,Black,230 Volts,1950 Watts,Electric,Left,Glass,"1 Microwave Oven, 1 User Manual, 1 Warranty Card",No,No,India,4.4,379
https://www.amazon.in/Voltas-Beko-MS20MPW10-700W-Microwave/dp/B09BKZCSXP/ref=sr_1_40?keywords=microwaves&qid=1687800955&sr=8-40,Voltas Beko MS20MPW10 20L 700W Solo Microwave Oven,5129,6890,26,"#13,598 in Home & Kitchen (See Top 100 in Home & Kitchen)  #27 in Microwave Ovens",31-Jul-21,,,B09BKZCSXP,"3.5  3.5 out of 5 stars    
    16 ratings   


 3.5 out of 5 stars",8 kg,32.5 x 45.1 x 25.5 Centimeters,,,Voltas Beko,MS20MPW10,20,Countertop,MS20MPW10,,,,,,,Electric,Left,,,,No,,3.5,16
https://www.amazon.in/IFB-Litre-Microwave-20PM-MEC2B-Mechanical/dp/B09SF79M6Q/ref=sr_1_41?keywords=microwaves&qid=1687800955&sr=8-41,"IFB 20 Litre Solo Microwave Oven (20PM-MEC2B, Mechanical Knob,Black)",6240,7290,14,"#9,452 in Home & Kitchen (See Top 100 in Home & Kitchen)  #19 in Microwave Ovens",09-Feb-22,"IFB Industries Ltd , 14 Taratola Road, Kolkata, India","IFB Industries, Verna Industrial Estate, Goa - 403722",B09SF79M6Q,"4.2  4.2 out of 5 stars    
    142 ratings   


 4.2 out of 5 stars",8 kg,36.5 x 45.2 x 26.2 Centimeters,1 count,Solo Microwave Oven,IFB,IFB 20PM-MEC2B,20,Countertop,20PM-MEC2B,"Anti bacterial cavity, Auto Defrost, Overheating Protection, Timer Option",,,Black,230 Volts,1200 Watts,Electric,Left,Stainless Steel,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",No,No,China,4.2,142
https://www.amazon.in/Faber-Convection-OVEN-FBIO-80L/dp/B0821ZYFS2/ref=sr_1_42?keywords=microwaves&qid=1687800955&sr=8-42,"Faber 80 L Built in Oven with 8 Functions Light, Grill, Convection, fan with bottom heat, Convection heating, top heat, defrost & fan (FBIO 80L 8F, Black)",46390,50390,8,"#139,503 in Home & Kitchen (See Top 100 in Home & Kitchen)  #76 in Microwave Ovens",26-Nov-19,"FRANKE FABER INDIA PRIVATE LIMITED 1086/1/2, Sanaswadi, Nagar Road, TAL-Shirur, Pune, Maharashtra, 412208","FRANKE FABER INDIA PRIVATE LIMITED 1086/1/2, Sanaswadi, Nagar Road, TAL-Shirur, Pune, Maharashtra, 412208",B0821ZYFS2,"3.7  3.7 out of 5 stars    
    37 ratings   


 3.7 out of 5 stars",36 kg,59 x 59 x 56 Centimeters,1 count,Microwave Ovens,Faber,FBIO 80L 8F,80,Built-In,116.0522.773,,Convection,Ceramic,Black,230 Volts,2000 Watt Hours,Electric,,Steel,Oven & user manual,,No,India,3.7,37
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDA2NzkxMzg4ODg1NjI5OjE2ODc4MDA5NTU6c3BfbXRmOjIwMTIyMzcwNTQ1Mjk4OjowOjo&url=2FSamsung-Convection-Microwave-CE73JD-B1-XTL2Fdp2FB09XBLS8XY2Fref3Dsr_1_43_sspa3Fkeywords3Dmicrowaves26qid3D168780095526sr3D8-43-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 21 L Convection Microwave Oven (CE73JD-B1/XTL, Black)",9990,12990,23,"#4,520 in Home & Kitchen (See Top 100 in Home & Kitchen)  #8 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBLS8XY,"4.3  4.3 out of 5 stars    
    2,567 ratings   


 4.3 out of 5 stars",15 kg,44.4 x 48.9 x 28.2 Centimeters,1 Pack,Convection Microwave Oven,Samsung,CE73JD-B1/XTL,21,Freestanding,GIANT,Auto Cook,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,800 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Quick Guide Label",,No,Malaysia,4.3,2567
